study_id,link_to_study,study_title,study_year,Journal,Citations,Label
bem0983,https://www.sciencedirect.com/science/article/abs/pii/S0148296318300353,"Effectuation or causation: An fsQCA analysis of entrepreneurial passion, risk perception, and self-efficacy",2018,Journal of Business Research,88,B_and_E
bem0984,https://www.sciencedirect.com/science/article/abs/pii/S0148296318305599,To emoji or not to emoji? Examining the influence of emoji on consumer reactions to advertising,2019,Journal of Business Research,86,B_and_E
bem0985,https://www.sciencedirect.com/science/article/abs/pii/S0148296319307179,"Impact of product characteristics of limited edition shoes on perceived value, brand trust, and purchase intention; focused on the scarcity message frequency",2020,Journal of Business Research,76,B_and_E
bem0986,https://www.aeaweb.org/articles?id=10.1257/aer.20160696,"The Race between Man and Machine: Implications of Technology for Growth, Factor Shares, and Employment",2018,American Economic Review,131,B_and_E
bem0987,https://www.aeaweb.org/articles?id=10.1257/aer.20101199,Railroads of the Raj: Estimating the Impact of Transportation Infrastructure,2018,American Economic Review,0,B_and_E
bem0988,https://www.aeaweb.org/articles?id=10.1257/aer.20201063,Macroeconomic Implications of COVID-19: Can Negative Supply Shocks Cause Demand Shortages?,2022,American Economic Review,276,B_and_E
bem0989,https://www.aeaweb.org/articles?id=10.1257%2Faer.109.4.1197&utm_medium=email&utm_source=govdelivery,Public Debt and Low Interest Rates,2019,American Economic Review,26,B_and_E
bem0990,https://www.aeaweb.org/articles?id=10.1257/aer.20160137,Monetary Policy and the Redistribution Channel,2019,American Economic Review,71,B_and_E
bem0991,https://www.aeaweb.org/articles?id=10.1257/aer.20161503,"The Effects of Pretrial Detention on Conviction, Future Crime, and Employment: Evidence from Randomly Assigned Judges",2018,American Economic Review,11,B_and_E
bem0992,https://www.aeaweb.org/articles?id=10.1257%2Faer.20190658&utm_campaign=Johannes,The Welfare Effects of Social Media,2020,American Economic Review,29,B_and_E
bem0993,https://www.aeaweb.org/articles?id=10.1257/aer.20172043,Tax Evasion and Inequality,2019,American Economic Review,42,B_and_E
bem0994,https://www.aeaweb.org/articles?id=10.1257/aer.109.6.1991,Climate Change: The Ultimate Challenge for Economics,2019,American Economic Review,283,B_and_E
bem0995,https://www.aeaweb.org/articles?id=10.1257/aer.20161570,Do Recessions Accelerate Routine-Biased Technological Change? Evidence from Vacancy Postings,2018,American Economic Review,21,B_and_E
bem0996,https://www.aeaweb.org/articles?id=10.1257%2Faer.20171445&&from=f,Who Pays for the Minimum Wage?,2019,American Economic Review,1,B_and_E
bem0997,https://www.aeaweb.org/articles?id=10.1257/aer.20180268,Rural Roads and Local Economic Development,2020,American Economic Review,0,B_and_E
bem0998,https://www.aeaweb.org/articles?id=10.1257%2Faer.20181289&ref=mainstreem-dotcom,"The Effects of Rent Control Expansion on Tenants, Landlords, and Inequality: Evidence from San Francisco",2019,American Economic Review,13,B_and_E
bem0999,https://www.aeaweb.org/articles?id=10.1257/aer.20170491,What Drives Differences in Management Practices?,2019,American Economic Review,173,B_and_E
bem1000,https://www.aeaweb.org/articles?id=10.1257/aer.20160034,Some Causal Effects of an Industrial Policy,2019,American Economic Review,75,B_and_E
bem1001,https://www.aeaweb.org/articles?id=10.1257/aer.20161352,Moved to Opportunity: The Long-Run Effects of Public Housing Demolition on Children,2018,American Economic Review,140,B_and_E
bem1002,https://www.aeaweb.org/articles?id=10.1257/aer.20190680,Changing Business Dynamism and Productivity: Shocks versus Responsiveness,2020,American Economic Review,34,B_and_E
bem1003,https://www.aeaweb.org/articles?id=10.1257/aer.20191521,Labor Market Power,2022,American Economic Review,0,B_and_E
bem1004,https://www.aeaweb.org/articles?id=10.1257/aer.20170133,The Nexus of Monetary Policy and Shadow Banking in China,2018,American Economic Review,10,B_and_E
bem1005,https://www.aeaweb.org/articles?id=10.1257/aer.20190623,"Artificial Intelligence, Algorithmic Pricing, and Collusion",2020,American Economic Review,14,B_and_E
bem1006,aeaweb.org/articles?id=10.1257/aer.20151398,How Do Patents Affect Follow-On Innovation? Evidence from the Human Genome,2019,American Economic Review,30,B_and_E
bem1007,https://www.aeaweb.org/articles?id=10.1257/aer.20160232,Fairness and Frictions: The Impact of Unequal Raises on Quit Behavior,2019,American Economic Review,2,B_and_E
bem1008,https://www.aeaweb.org/articles?id=10.1257/aer.20150742,"Speed, Accuracy, and the Optimal Timing of Choices",2018,American Economic Review,103,B_and_E
bem1009,https://www.aeaweb.org/articles?id=10.1257/aer.20151184,Team-Specific Capital and Innovation,2018,American Economic Review,4,B_and_E
bem1010,https://www.aeaweb.org/articles?id=10.1257/aer.20161079,The Design and Price of Information,2018,American Economic Review,1,B_and_E
bem1011,https://www.aeaweb.org/articles?id=10.1257/aer.20160816,The Optimal Timing of Unemployment Benefits: Theory and Evidence from Sweden,2018,American Economic Review,2,B_and_E
bem1012,https://www.aeaweb.org/articles?id=10.1257/aer.20170619,The Long-Term Effects of Management and Technology Transfers,2019,American Economic Review,81,B_and_E
bem1013,https://www.aeaweb.org/articles?id=10.1257/aer.20171765,The Impact of Media Censorship: 1984 or Brave New World?,2019,American Economic Review,104,B_and_E
bem1014,https://www.aeaweb.org/articles?id=10.1257/aer.20150487,Asymmetric Information and Imperfect Competition in Lending Markets,2018,American Economic Review,6,B_and_E
bem1015,aeaweb.org/articles?id=10.1257/aer.20151684,Wealth Distribution and Social Mobility in the US: A Quantitative Approach,2019,American Economic Review,13,B_and_E
bem1016,https://www.aeaweb.org/articles?id=10.1257/aer.20171822,Interest Rates under Falling Stars,2020,American Economic Review,0,B_and_E
bem1017,https://www.aeaweb.org/articles?id=10.1257/aer.20161720,"Frictions in a Competitive, Regulated Market: Evidence from Taxis",2019,American Economic Review,6,B_and_E
bem1018,https://www.aeaweb.org/articles?id=10.1257/aer.20180086,The Effect of House Prices on Household Borrowing: A New Approach,2019,American Economic Review,15,B_and_E
bem1019,https://www.aeaweb.org/articles?id=10.1257/aer.20180652,Sources of Displaced Workers' Long-Term Earnings Losses,2020,American Economic Review,10,B_and_E
bem1020,https://www.aeaweb.org/articles?id=10.1257%2Faer.20140989&utm_source=TrendMD&utm_medium=cpc&utm_campaign=American_Economic_Review_TrendMD_1,Unemployment Insurance as a Housing Market Stabilizer,2018,American Economic Review,109,B_and_E
bem1021,https://www.aeaweb.org/articles?id=10.1257/aer.20150681,Real Effects of Information Frictions: When the States and the Kingdom Became United,2018,American Economic Review,76,B_and_E
bem1022,https://www.aeaweb.org/articles?id=10.1257/aer.20160091,The Micro Origins of International Business-Cycle Comovement,2018,American Economic Review,4,B_and_E
bem1023,https://www.aeaweb.org/articles?id=10.1257/aer.20190789,Putting the Cycle Back into Business Cycle Analysis,2020,American Economic Review,9,B_and_E
bem1024,https://www.aeaweb.org/articles?id=10.1257/aer.20171993,Family Health Behaviors,2019,American Economic Review,1,B_and_E
bem1025,https://www.aeaweb.org/articles?id=10.1257/aer.20170129,Heterogeneous Beliefs and School Choice Mechanisms,2020,American Economic Review,10,B_and_E
bem1026,https://www.aeaweb.org/articles?id=10.1257/aer.20151231,"Disability Benefits, Consumption Insurance, and Household Labor Supply",2019,American Economic Review,17,B_and_E
bem1027,https://www.aeaweb.org/articles?id=10.1257/aer.20190759,Loss in the Time of Cholera: Long-Run Impact of a Disease Epidemic on the Urban Landscape,2020,American Economic Review,91,B_and_E
bem1028,https://www.aeaweb.org/articles?id=10.1257/aer.20160144,The Economic Effects of the Abolition of Serfdom: Evidence from the Russian Empire,2018,American Economic Review,4,B_and_E
bem1029,https://www.sciencedirect.com/science/article/abs/pii/S0040162516000500,Big data analytics: Understanding its capabilities and potential benefits for healthcare organizations,2018,Technological Forecasting and Social Change,0,B_and_E
bem1030,https://www.sciencedirect.com/science/article/abs/pii/S0040162519309588,Green innovation and environmental performance: The role of green transformational leadership and green human resource management,2020,Technological Forecasting and Social Change,0,B_and_E
bem1031,https://www.sciencedirect.com/science/article/pii/S0040162518315737,Driving forces and barriers of Industry 4.0: Do multinational and small and medium-sized companies have equal opportunities?,2019,Technological Forecasting and Social Change,547,B_and_E
bem1032,https://www.sciencedirect.com/science/article/pii/S0040162520312956,Impact of COVID-19 on the travel and tourism industry,2021,Technological Forecasting and Social Change,0,B_and_E
bem1033,https://www.sciencedirect.com/science/article/abs/pii/S0040162518311156,Servitization and Industry 4.0 convergence in the digital transformation of product firms: A business model innovation perspective,2019,Technological Forecasting and Social Change,456,B_and_E
bem1034,https://www.sciencedirect.com/science/article/abs/pii/S0040162517314877,When titans meet – Can industry 4.0 revolutionise the environmentally-sustainable manufacturing wave? The role of critical success factors,2018,Technological Forecasting and Social Change,536,B_and_E
bem1035,https://www.sciencedirect.com/science/article/abs/pii/S0040162518311570,"Understanding the effect of social media marketing activities: The mediation of social identification, perceived value, and satisfaction☆",2019,Technological Forecasting and Social Change,177,B_and_E
bem1036,https://www.sciencedirect.com/science/article/pii/S004016251931217X,Smart factory performance and Industry 4.0,2020,Technological Forecasting and Social Change,313,B_and_E
bem1037,https://www.sciencedirect.com/science/article/abs/pii/S0040162517315226,Green innovation and organizational performance: The influence of big data and the moderating role of management commitment and HR practices,2019,Technological Forecasting and Social Change,458,B_and_E
bem1038,https://www.sciencedirect.com/science/article/abs/pii/S0040162516307867,Roles during innovation ecosystem genesis: A literature review,2018,Technological Forecasting and Social Change,199,B_and_E
bem1039,https://www.sciencedirect.com/science/article/abs/pii/S004016252031088X,Corporate social responsibility and environmental performance: The mediating role of environmental strategy and green innovation,2020,Technological Forecasting and Social Change,322,B_and_E
bem1040,https://www.sciencedirect.com/science/article/abs/pii/S0040162517305668,Can big data and predictive analytics improve social and environmental sustainability?,2019,Technological Forecasting and Social Change,306,B_and_E
bem1041,https://www.sciencedirect.com/science/article/abs/pii/S0040162517314282,Mobile payment is not all the same: The adoption of mobile payment systems depending on the technology applied,2019,Technological Forecasting and Social Change,198,B_and_E
bem1042,https://www.sciencedirect.com/science/article/abs/pii/S0040162518306176,Do green technology innovations contribute to carbon dioxide emission reduction? Empirical evidence from patent data,2019,Technological Forecasting and Social Change,405,B_and_E
bem1043,https://www.sciencedirect.com/science/article/abs/pii/S0040162519313356,The relationship between digitalization and servitization: The role of servitization in capturing the financial potential of digitalization,2020,Technological Forecasting and Social Change,222,B_and_E
bem1044,https://www.sciencedirect.com/science/article/abs/pii/S0040162517301580,Predicting the determinants of mobile payment acceptance: A hybrid SEM-neural network approach,2018,Technological Forecasting and Social Change,3,B_and_E
bem1045,https://www.sciencedirect.com/science/article/abs/pii/S0040162517316657,Industry 4.0 as policy-driven discourse to institutionalize innovation systems in manufacturing,2018,Technological Forecasting and Social Change,223,B_and_E
bem1046,https://www.sciencedirect.com/science/article/abs/pii/S0040162517308363,Unlocking the circular economy through new business models based on large-scale data: An integrative framework and research agenda,2019,Technological Forecasting and Social Change,0,B_and_E
bem1047,https://www.sciencedirect.com/science/article/pii/S0040162520309926,"How Blockchain can impact financial services – The overview, challenges and recommendations from expert interviewees",2020,Technological Forecasting and Social Change,219,B_and_E
bem1048,https://www.sciencedirect.com/science/article/pii/S0040162520312774,Implications of the coronavirus (COVID-19) outbreak for innovation: Which technologies will improve our lives?,2021,Technological Forecasting and Social Change,190,B_and_E
bem1049,https://www.sciencedirect.com/science/article/abs/pii/S0040162520312464,"Role of institutional pressures and resources in the adoption of big data analytics powered artificial intelligence, sustainable manufacturing practices and circular economy capabilities",2021,Technological Forecasting and Social Change,211,B_and_E
bem1050,https://www.sciencedirect.com/science/article/pii/S004016252031218X,"Artificial intelligence and innovation management: A review, framework, and research agenda✰",2021,Technological Forecasting and Social Change,166,B_and_E
bem1051,https://www.sciencedirect.com/science/article/abs/pii/S0040162518307352,"Environmental ethics, environmental performance, and competitive advantage: Role of environmental training",2019,Technological Forecasting and Social Change,198,B_and_E
bem1052,https://www.sciencedirect.com/science/article/abs/pii/S0040162517312027,"Dynamic relationship among environmental regulation, technological innovation and energy efficiency based on large scale provincial panel data in China",2019,Technological Forecasting and Social Change,248,B_and_E
bem1053,https://www.sciencedirect.com/science/article/abs/pii/S0040162518314112,Job creation during the global energy transition towards 100% renewable power system by 2050,2020,Technological Forecasting and Social Change,153,B_and_E
bem1054,https://www.sciencedirect.com/science/article/abs/pii/S004016251731870X,Implementing citizen centric technology in developing smart cities: A model for predicting the acceptance of urban technologies,2019,Technological Forecasting and Social Change,147,B_and_E
bem1055,https://www.sciencedirect.com/science/article/abs/pii/S0040162519311242,Big data analytics capabilities and performance: Evidence from a moderated multi-mediation model,2019,Technological Forecasting and Social Change,156,B_and_E
bem1056,https://www.sciencedirect.com/science/article/abs/pii/S0040162518301136,Internet of Things: A systematic review of the business literature from the user and organisational perspectives,2018,Technological Forecasting and Social Change,124,B_and_E
bem1057,https://www.sciencedirect.com/science/article/abs/pii/S0040162517316748,How social commerce constructs influence customers' social shopping intention? An empirical study of a social commerce website,2019,Technological Forecasting and Social Change,113,B_and_E
bem1058,https://www.sciencedirect.com/science/article/abs/pii/S0040162518300696,Who will be smart home users? An analysis of adoption and diffusion of smart homes☆,2018,Technological Forecasting and Social Change,148,B_and_E
bem1059,https://www.sciencedirect.com/science/article/abs/pii/S0040162517314427,Towards the smart city 2.0: Empirical evidence of using smartness as a tool for tackling social challenges,2019,Technological Forecasting and Social Change,156,B_and_E
bem1060,https://www.sciencedirect.com/science/article/abs/pii/S0040162517310028,Industry 4.0 and capability development in manufacturing subsidiaries,2019,Technological Forecasting and Social Change,133,B_and_E
bem1061,https://www.sciencedirect.com/science/article/abs/pii/S0040162518311995,Product innovation and firm performance in transition economies: A multi-stage estimation approach,2019,Technological Forecasting and Social Change,112,B_and_E
bem1062,https://www.sciencedirect.com/science/article/pii/S0040162520310040,Financial implications of fourth industrial revolution: Can bitcoin improve prospects of energy investment?,2020,Technological Forecasting and Social Change,156,B_and_E
bem1063,https://www.sciencedirect.com/science/article/abs/pii/S0040162519314635,"Environmental regulation, green technological innovation, and eco-efficiency: The case of Yangtze river economic belt in China",2020,Technological Forecasting and Social Change,173,B_and_E
bem1064,https://www.sciencedirect.com/science/article/abs/pii/S0040162520313421,"Is technological innovation making world ""Greener""? An evidence from changing growth story of China",2021,Technological Forecasting and Social Change,164,B_and_E
bem1065,https://www.sciencedirect.com/science/article/abs/pii/S0040162520313834,The impact of big data analytics and artificial intelligence on green supply chain process integration and hospital environmental performance,2021,Technological Forecasting and Social Change,139,B_and_E
bem1066,https://www.sciencedirect.com/science/article/pii/S0040162519313150,"The effects of e-government evaluation, trust and the digital divide in the levels of e-government use in European countries",2020,Technological Forecasting and Social Change,71,B_and_E
bem1067,https://www.sciencedirect.com/science/article/abs/pii/S0040162520313470,Impact of technological innovation on energy efficiency in industry 4.0 era: Moderation of shadow economy in sustainable development,2021,Technological Forecasting and Social Change,156,B_and_E
bem1068,https://www.sciencedirect.com/science/article/abs/pii/S004016252200405X,Influence mechanism between green finance and green innovation: Exploring regional policy intervention effects in China,2022,Technological Forecasting and Social Change,200,B_and_E
bem1069,https://www.sciencedirect.com/science/article/abs/pii/S0040162517306236,Enhancing university brand image and reputation through customer value co-creation behaviour,2019,Technological Forecasting and Social Change,80,B_and_E
bem1070,https://www.sciencedirect.com/science/article/abs/pii/S0040162516303316,Integrating perceived economic wellbeing to technology acceptance model: The case of mobile based agricultural extension service,2018,Technological Forecasting and Social Change,99,B_and_E
bem1071,https://www.sciencedirect.com/science/article/abs/pii/S0040162519325156,Impacts of industrial structure and technical progress on carbon emission intensity: Evidence from 281 cities in China,2020,Technological Forecasting and Social Change,173,B_and_E
bem1072,https://www.sciencedirect.com/science/article/abs/pii/S0040162517307680,Strengthening advanced manufacturing innovation ecosystems: The case of Massachusetts,2018,Technological Forecasting and Social Change,82,B_and_E
bem1073,https://www.sciencedirect.com/science/article/abs/pii/S0040162517311514,"Smart manufacturing technology, market maturity analysis and technology roadmap in the computer and electronic product manufacturing industry",2018,Technological Forecasting and Social Change,115,B_and_E
bem1074,https://www.sciencedirect.com/science/article/abs/pii/S0040162517318607,Driving elements to make cities smarter: Evidences from European projects,2019,Technological Forecasting and Social Change,80,B_and_E
bem1075,https://www.sciencedirect.com/science/article/abs/pii/S0969698918307963,"Instagram and YouTube bloggers promote it, why should I buy? How credibility and parasocial interaction influence purchase intentions",2020,Journal of Retailing and Consumer Services,354,B_and_E
bem1076,https://www.sciencedirect.com/science/article/abs/pii/S0969698917304071,"Impact of culture, behavior and gender on green purchase intention",2018,Journal of Retailing and Consumer Services,310,B_and_E
bem1077,https://www.sciencedirect.com/science/article/abs/pii/S0969698918310257,Augmented reality marketing: How mobile AR-apps can improve brands through inspiration,2019,Journal of Retailing and Consumer Services,294,B_and_E
bem1078,https://www.sciencedirect.com/science/article/abs/pii/S0969698919302097,"The influence of perceived food quality, price fairness, perceived value and satisfaction on customers’ revisit and word-of-mouth intentions towards organic food restaurants",2019,Journal of Retailing and Consumer Services,211,B_and_E
bem1079,https://www.sciencedirect.com/science/article/abs/pii/S096969891830225X,How convenient is it? Delivering online shopping convenience to enhance customer satisfaction and encourage e-WOM,2018,Journal of Retailing and Consumer Services,176,B_and_E
bem1080,https://www.sciencedirect.com/science/article/pii/S0969698921001089,The effect of COVID-19 on consumer shopping behaviour: Generational cohort perspective,2021,Journal of Retailing and Consumer Services,221,B_and_E
bem1081,https://www.sciencedirect.com/science/article/abs/pii/S096969891830170X,"The role of store image, perceived quality, trust and perceived value in predicting consumers’ purchase intentions towards organic private label food",2018,Journal of Retailing and Consumer Services,175,B_and_E
bem1082,https://www.sciencedirect.com/science/article/abs/pii/S0969698918307926,The effect of characteristics of source credibility on consumer behaviour: A meta-analysis,2020,Journal of Retailing and Consumer Services,162,B_and_E
bem1083,https://www.sciencedirect.com/science/article/pii/S0969698920309814,Do social media platforms develop consumer panic buying during the fear of Covid-19 pandemic,2021,Journal of Retailing and Consumer Services,187,B_and_E
bem1084,https://www.sciencedirect.com/science/article/abs/pii/S0969698918310531,Bridging the online offline gap: Assessing the impact of brands’ social network content quality on brand awareness and purchase intention,2020,Journal of Retailing and Consumer Services,85,B_and_E
bem1085,https://www.sciencedirect.com/science/article/abs/pii/S0969698917304319,"The effect of telepresence, social presence and involvement on consumer brand engagement: An empirical study of non-profit organizations",2018,Journal of Retailing and Consumer Services,129,B_and_E
bem1086,https://www.sciencedirect.com/science/article/abs/pii/S0969698918300055,Getting to know you: Social media personalization as a means of enhancing brand loyalty and perceived quality,2019,Journal of Retailing and Consumer Services,120,B_and_E
bem1087,https://www.sciencedirect.com/science/article/abs/pii/S0969698918307604,The role of involvement: Investigating the effect of brand's social media pages on consumer purchase intention,2020,Journal of Retailing and Consumer Services,88,B_and_E
bem1088,https://www.sciencedirect.com/science/article/abs/pii/S0969698918307604,The role of involvement: Investigating the effect of brand's social media pages on consumer purchase intention,2020,Journal of Retailing and Consumer Services,88,B_and_E
bem1089,https://www.sciencedirect.com/science/article/abs/pii/S0969698918310087,“I'll buy what she's #wearing”: The roles of envy toward and parasocial interaction with influencers in Instagram celebrity-based brand endorsement and social commerce,2020,Journal of Retailing and Consumer Services,116,B_and_E
bem1090,https://www.sciencedirect.com/science/article/abs/pii/S0969698918304831,Willingness to pay more for green products: The interplay of consumer characteristics and customer participation,2018,Journal of Retailing and Consumer Services,138,B_and_E
bem1091,https://www.sciencedirect.com/science/article/abs/pii/S096969891730601X,Effects of brand attitude and eWOM on consumers’ willingness to pay in the banking industry: Mediating role of consumer-brand identification and brand equity,2018,Journal of Retailing and Consumer Services,90,B_and_E
bem1092,https://www.sciencedirect.com/science/article/pii/S0969698920313497,Has financial attitude impacted the trading activity of retail investors during the COVID-19 pandemic?,2021,Journal of Retailing and Consumer Services,118,B_and_E
bem1093,https://www.sciencedirect.com/science/article/pii/S0969698920309176,Timed intervention in COVID-19 and panic buying,2020,Journal of Retailing and Consumer Services,140,B_and_E
bem1094,https://www.sciencedirect.com/science/article/pii/S0969698919300992,Combining channels to make smart purchases: The role of webrooming and showrooming,2020,Journal of Retailing and Consumer Services,101,B_and_E
bem1095,https://www.sciencedirect.com/science/article/abs/pii/S0969698919303558,Effects of perceived interactivity of augmented reality on consumer responses: A mental imagery perspective,2020,Journal of Retailing and Consumer Services,120,B_and_E
bem1096,https://www.sciencedirect.com/science/article/abs/pii/S0969698918303163,Examining the role of anxiety and social influence in multi-benefits of mobile payment service,2019,Journal of Retailing and Consumer Services,107,B_and_E
bem1097,https://www.sciencedirect.com/science/article/abs/pii/S0969698918303163,Examining the role of anxiety and social influence in multi-benefits of mobile payment service,2019,Journal of Retailing and Consumer Services,107,B_and_E
bem1098,https://www.sciencedirect.com/science/article/abs/pii/S0969698918308798,The roles of values and social norm on personal norms and pro-environmentally friendly apparel product purchasing behavior: The mediating role of personal norms,2019,Journal of Retailing and Consumer Services,147,B_and_E
bem1099,https://www.sciencedirect.com/science/article/abs/pii/S0969698921002873,"The effects of service quality, perceived value and trust in home delivery service personnel on customer satisfaction: Evidence from a developing country",2021,Journal of Retailing and Consumer Services,89,B_and_E
bem1100,https://www.sciencedirect.com/science/article/abs/pii/S0969698916301278,Impact of flow on mobile shopping intention,2018,Journal of Retailing and Consumer Services,83,B_and_E
bem1101,https://www.sciencedirect.com/science/article/abs/pii/S0969698917302060,Feel the VIBE: Examining value-in-the-brand-page-experience and its impact on satisfaction and customer engagement behaviours in mobile social media☆,2019,Journal of Retailing and Consumer Services,98,B_and_E
bem1102,https://www.sciencedirect.com/science/article/abs/pii/S0969698917303077,"Firm performance in the upscale restaurant sector: The effects of resilience, creative self-efficacy, innovation and industry experience",2018,Journal of Retailing and Consumer Services,89,B_and_E
bem1103,https://www.sciencedirect.com/science/article/abs/pii/S096969891830554X,Enhancing brand relationship performance through customer participation and value creation in social media brand communities,2019,Journal of Retailing and Consumer Services,99,B_and_E
bem1104,https://www.sciencedirect.com/science/article/abs/pii/S0969698918306143,The role of airport service quality in airport and destination choice,2019,Journal of Retailing and Consumer Services,84,B_and_E
bem1105,https://www.sciencedirect.com/science/article/abs/pii/S0969698918310634,"The examination of virtual reality at the intersection of consumer experience, shopping journey and physical retailing",2019,Journal of Retailing and Consumer Services,92,B_and_E
bem1106,https://www.sciencedirect.com/science/article/abs/pii/S0969698919307039,Negative and positive customer shopping experience in an online context,2020,Journal of Retailing and Consumer Services,66,B_and_E
bem1107,https://www.sciencedirect.com/science/article/abs/pii/S0969698917304502,The role of brand reputation in organic food consumption: A behavioral reasoning perspective,2018,Journal of Retailing and Consumer Services,89,B_and_E
bem1108,https://www.sciencedirect.com/science/article/abs/pii/S096969891831155X,Investigating the role of social presence dimensions and information support on consumers’ trust and shopping intentions,2019,Journal of Retailing and Consumer Services,80,B_and_E
bem1109,https://www.sciencedirect.com/science/article/abs/pii/S096969892031331X,Impact of online convenience on mobile banking adoption intention: A moderated mediation approach,2021,Journal of Retailing and Consumer Services,73,B_and_E
bem1110,https://www.sciencedirect.com/science/article/abs/pii/S0969698919311865,Forecasting artificial intelligence on online customer assistance: Evidence from chatbot patents analysis,2020,Journal of Retailing and Consumer Services,88,B_and_E
bem1111,https://www.sciencedirect.com/science/article/abs/pii/S0278431917308472,"Transformational leadership and employee performance: The role of identification, engagement and proactive personality",2019,International Journal of Hospitality Management,234,B_and_E
bem1112,https://www.sciencedirect.com/science/article/abs/pii/S0278431917306588,The effect of green human resource management on hotel employees’ eco-friendly behavior and environmental performance,2019,International Journal of Hospitality Management,434,B_and_E
bem1113,https://www.sciencedirect.com/science/article/pii/S0278431920301882,"COVID-19 and China’s Hotel Industry: Impacts, a Disaster Management Framework, and Post-Pandemic Agenda",2020,International Journal of Hospitality Management,336,B_and_E
bem1114,https://www.sciencedirect.com/science/article/abs/pii/S0278431917304115,"Effects of tourists’ local food consumption value on attitude, food destination image, and behavioral intention",2018,International Journal of Hospitality Management,283,B_and_E
bem1115,https://www.sciencedirect.com/science/article/abs/pii/S0278431917308411,"Influence of brand signature, brand awareness, brand attitude, brand reputation on hotel industry’s brand performance",2019,International Journal of Hospitality Management,148,B_and_E
bem1116,https://www.sciencedirect.com/science/article/abs/pii/S0278431918305267,"Effect of image, satisfaction, trust, love, and respect on loyalty formation for name-brand coffee shops",2019,International Journal of Hospitality Management,157,B_and_E
bem1117,https://www.sciencedirect.com/science/article/pii/S0278431920302759,The role of business model innovation in the hospitality industry during the COVID-19 crisis,2021,International Journal of Hospitality Management,203,B_and_E
bem1118,https://www.sciencedirect.com/science/article/pii/S0278431920302541,Impact of the COVID-19 pandemic: Evidence from the U.S. restaurant industry,2021,International Journal of Hospitality Management,151,B_and_E
bem1119,https://www.sciencedirect.com/science/article/abs/pii/S0278431917307363,"Innovation, sustainable HRM and customer satisfaction",2019,International Journal of Hospitality Management,118,B_and_E
bem1120,https://www.sciencedirect.com/science/article/abs/pii/S0278431919307996,The role of green human resource management in driving hotel’s environmental performance: Interaction and mediation analysis,2020,International Journal of Hospitality Management,149,B_and_E
bem1121,https://www.sciencedirect.com/science/article/abs/pii/S0278431917307168,Retaining hotel employees as internal customers: Effect of organizational commitment on attitudinal and behavioral loyalty of employees,2019,International Journal of Hospitality Management,110,B_and_E
bem1122,https://www.sciencedirect.com/science/article/pii/S027843192030311X,Can corporate social responsibility protect firm value during the COVID-19 pandemic?,2021,International Journal of Hospitality Management,0,B_and_E
bem1123,https://www.sciencedirect.com/science/article/abs/pii/S0278431917301214,"The effects of training satisfaction, employee benefits, and incentives on part-time employees’ commitment",2018,International Journal of Hospitality Management,65,B_and_E
bem1124,https://www.sciencedirect.com/science/article/abs/pii/S0278431917303420,The impact of servicescape on hedonic value and behavioral intentions: The importance of previous experience,2018,International Journal of Hospitality Management,135,B_and_E
bem1125,https://www.sciencedirect.com/science/article/abs/pii/S0278431917305844,Airbnb’s effect on hotel sales growth,2018,International Journal of Hospitality Management,110,B_and_E
bem1126,https://www.sciencedirect.com/science/article/pii/S0278431920303066,Will we have the same employees in hospitality after all? The impact of COVID-19 on employees’ work attitudes and turnover intentions,2021,International Journal of Hospitality Management,89,B_and_E
bem1127,https://www.sciencedirect.com/science/article/abs/pii/S0278431918311319,Perceived innovativeness of drone food delivery services and its impacts on attitude and behavioral intentions: The moderating role of gender and age,2019,International Journal of Hospitality Management,142,B_and_E
bem1128,https://www.sciencedirect.com/science/article/abs/pii/S0278431917305182,"Role of motivations for luxury cruise traveling, satisfaction, and involvement in building traveler loyalty",2018,International Journal of Hospitality Management,128,B_and_E
bem1129,https://www.sciencedirect.com/science/article/abs/pii/S0278431918304316,"Effect of general risk on trust, satisfaction, and recommendation intention for halal food",2019,International Journal of Hospitality Management,93,B_and_E
bem1130,https://www.sciencedirect.com/science/article/abs/pii/S0278431917303018,Effects of user-provided photos on hotel review helpfulness: An analytical approach with deep leaning,2018,International Journal of Hospitality Management,153,B_and_E
bem1131,https://www.sciencedirect.com/science/article/abs/pii/S0278431917300646,Drivers of brand loyalty in the chain coffee shop industry,2018,International Journal of Hospitality Management,63,B_and_E
bem1132,https://www.sciencedirect.com/science/article/pii/S0278431920302711,The effect of COVID-19 pandemic on domestic tourism: A DEMATEL method analysis on quarantine decisions,2021,International Journal of Hospitality Management,87,B_and_E
bem1133,https://www.sciencedirect.com/science/article/pii/S0278431920303297,The effect of online restaurant menus on consumers’ purchase intentions during the COVID-19 pandemic,2021,International Journal of Hospitality Management,90,B_and_E
bem1134,https://www.sciencedirect.com/science/article/pii/S0278431920300864,Why do people purchase from online travel agencies (OTAs)? A consumption values perspective,2020,International Journal of Hospitality Management,106,B_and_E
bem1135,https://www.sciencedirect.com/science/article/abs/pii/S0278431917302505,The impact of brand authenticity on building brand love: An investigation of impression in memory and lifestyle-congruence,2018,International Journal of Hospitality Management,77,B_and_E
bem1136,https://www.sciencedirect.com/science/article/abs/pii/S0278431918302287,Impact of cultural values on technology acceptance and technology readiness,2019,International Journal of Hospitality Management,84,B_and_E
